index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
1858,24019.0,Dorchester,Maryland,US,2020-09-19,38.45413522,-76.02752426,568,10,0,558.0,"Dorchester, Maryland, US",1778.9470390000001,1.76056338
1859,24021.0,Frederick,Maryland,US,2020-09-19,39.47296601,-77.39999394,3896,129,0,3767.0,"Frederick, Maryland, US",1501.076876,3.3110882960000003
1860,24023.0,Garrett,Maryland,US,2020-09-19,39.52786077,-79.27355126,72,1,0,71.0,"Garrett, Maryland, US",248.1560626,1.388888889
1861,24025.0,Harford,Maryland,US,2020-09-19,39.55010644,-76.30775940000001,2915,76,0,2839.0,"Harford, Maryland, US",1141.1637130000001,2.6072041169999998
1862,24027.0,Howard,Maryland,US,2020-09-19,39.25305293,-76.93126208,4912,120,0,4792.0,"Howard, Maryland, US",1508.182628,2.442996743
1863,24029.0,Kent,Maryland,US,2020-09-19,39.24976208,-76.04741541,295,24,0,271.0,"Kent, Maryland, US",1518.896097,8.13559322
1864,24031.0,Montgomery,Maryland,US,2020-09-19,39.13676329,-77.20358245,21760,837,0,20923.0,"Montgomery, Maryland, US",2071.023939,3.8465073530000002
1865,24033.0,Prince George's,Maryland,US,2020-09-19,38.83070039,-76.8496441,28495,816,0,27679.0,"Prince George's, Maryland, US",3133.636195,2.8636602910000004
1866,24035.0,Queen Anne's,Maryland,US,2020-09-19,39.06198912,-76.03530977,634,26,0,608.0,"Queen Anne's, Maryland, US",1258.410909,4.100946372
1867,24039.0,Somerset,Maryland,US,2020-09-19,38.1163542,-75.75118623,244,4,0,240.0,"Somerset, Maryland, US",952.5296689999999,1.6393442619999998
1868,24037.0,St. Mary's,Maryland,US,2020-09-19,38.30058422,-76.60629279999999,1248,57,0,1191.0,"St. Mary's, Maryland, US",1099.462602,4.567307692
1869,24041.0,Talbot,Maryland,US,2020-09-19,38.76618159,-76.10882561,528,5,0,523.0,"Talbot, Maryland, US",1420.080148,0.946969697
1870,90024.0,Unassigned,Maryland,US,2020-09-19,,,0,11,0,-11.0,"Unassigned, Maryland, US",,
1871,24043.0,Washington,Maryland,US,2020-09-19,39.60835778,-77.82002295,1627,36,0,1591.0,"Washington, Maryland, US",1077.13391,2.21266134
1872,24045.0,Wicomico,Maryland,US,2020-09-19,38.37301947,-75.62705831,1879,48,0,1831.0,"Wicomico, Maryland, US",1813.549016,2.554550293
1873,24047.0,Worcester,Maryland,US,2020-09-19,38.21274277,-75.33200012,992,26,0,966.0,"Worcester, Maryland, US",1897.620323,2.620967742
1874,25001.0,Barnstable,Massachusetts,US,2020-09-19,41.72980578,-70.28854339,1705,172,0,1533.0,"Barnstable, Massachusetts, US",800.5070661,10.08797654
1875,25003.0,Berkshire,Massachusetts,US,2020-09-19,42.37428441,-73.20524838,701,49,0,652.0,"Berkshire, Massachusetts, US",561.051351,6.990014265
1876,25005.0,Bristol,Massachusetts,US,2020-09-19,41.79228404,-71.10872211,9746,683,0,9063.0,"Bristol, Massachusetts, US",1724.293501,7.008003283
1877,,Dukes and Nantucket,Massachusetts,US,2020-09-19,41.40674725,-70.68763497,150,1,0,149.0,"Dukes and Nantucket, Massachusetts, US",522.08416,0.666666667
1878,25009.0,Essex,Massachusetts,US,2020-09-19,42.6687626,-70.94687179,19022,1266,0,17756.0,"Essex, Massachusetts, US",2410.795986,6.655451582
1879,25011.0,Franklin,Massachusetts,US,2020-09-19,42.58119713,-72.58602547,403,67,0,336.0,"Franklin, Massachusetts, US",574.2376746,16.62531017
1880,25013.0,Hampden,Massachusetts,US,2020-09-19,42.13440424,-72.63235561,7966,771,0,7195.0,"Hampden, Massachusetts, US",1708.07853,9.678634195
1881,25015.0,Hampshire,Massachusetts,US,2020-09-19,42.33997957,-72.65898478,1205,141,0,1064.0,"Hampshire, Massachusetts, US",749.2383262,11.70124481
1882,25017.0,Middlesex,Massachusetts,US,2020-09-19,42.48607732,-71.39049229,26644,2120,0,24524.0,"Middlesex, Massachusetts, US",1653.162284,7.956763249
1883,25021.0,Norfolk,Massachusetts,US,2020-09-19,42.16073095,-71.20530408,10015,1046,0,8969.0,"Norfolk, Massachusetts, US",1416.999752,10.4443335
1884,25023.0,Plymouth,Massachusetts,US,2020-09-19,41.94070556,-70.80802823,9516,760,0,8756.0,"Plymouth, Massachusetts, US",1825.7796399999997,7.98654897
1885,25025.0,Suffolk,Massachusetts,US,2020-09-19,42.327951399999996,-71.07850442,23674,1128,0,22546.0,"Suffolk, Massachusetts, US",2944.8680010000003,4.764720791
1886,90025.0,Unassigned,Massachusetts,US,2020-09-19,,,2384,5,0,2379.0,"Unassigned, Massachusetts, US",,0.209731544
1887,25027.0,Worcester,Massachusetts,US,2020-09-19,42.35026951,-71.90493363,14050,1086,0,12964.0,"Worcester, Massachusetts, US",1691.503476,7.729537367000001
2443,34001.0,Atlantic,New Jersey,US,2020-09-19,39.47538693,-74.65848483,3956,255,0,3701.0,"Atlantic, New Jersey, US",1500.360299,6.4459049539999995
2444,34003.0,Bergen,New Jersey,US,2020-09-19,40.96010917,-74.07164325,22145,2044,0,20101.0,"Bergen, New Jersey, US",2375.558087,9.230074509
2445,34005.0,Burlington,New Jersey,US,2020-09-19,39.87681124,-74.66927768,6901,490,0,6411.0,"Burlington, New Jersey, US",1549.571235,7.100420229
2446,34007.0,Camden,New Jersey,US,2020-09-19,39.80343818,-74.96388753,9667,605,0,9062.0,"Camden, New Jersey, US",1908.6976350000002,6.258404883
2447,34009.0,Cape May,New Jersey,US,2020-09-19,39.15008829,-74.80170244,995,95,0,900.0,"Cape May, New Jersey, US",1081.0634619999998,9.547738693
2448,34011.0,Cumberland,New Jersey,US,2020-09-19,39.37199394,-75.10712559,3728,157,0,3571.0,"Cumberland, New Jersey, US",2493.195209,4.211373391
2449,34013.0,Essex,New Jersey,US,2020-09-19,40.78681335,-74.24657979,20803,2125,0,18678.0,"Essex, New Jersey, US",2603.711005,10.21487285
2450,34015.0,Gloucester,New Jersey,US,2020-09-19,39.71581067,-75.13995546,4281,224,0,4057.0,"Gloucester, New Jersey, US",1467.9257699999998,5.232422331
2451,34017.0,Hudson,New Jersey,US,2020-09-19,40.73766234,-74.07515667,20468,1513,0,18955.0,"Hudson, New Jersey, US",3044.06216,7.392026577999999
2452,34019.0,Hunterdon,New Jersey,US,2020-09-19,40.56335249,-74.91284156,1282,125,0,1157.0,"Hunterdon, New Jersey, US",1030.78692,9.750390016
2453,34021.0,Mercer,New Jersey,US,2020-09-19,40.28047017,-74.70479631,8563,635,0,7928.0,"Mercer, New Jersey, US",2330.511934,7.415625365
2454,34023.0,Middlesex,New Jersey,US,2020-09-19,40.43629879,-74.41426991,19050,1425,0,17625.0,"Middlesex, New Jersey, US",2308.91739,7.480314961
2455,34025.0,Monmouth,New Jersey,US,2020-09-19,40.26549699,-74.22240686,11438,864,0,10574.0,"Monmouth, New Jersey, US",1848.431225,7.553768141
2456,34027.0,Morris,New Jersey,US,2020-09-19,40.86095313,-74.54553709999999,7718,831,0,6887.0,"Morris, New Jersey, US",1569.193547,10.76703809
2457,34029.0,Ocean,New Jersey,US,2020-09-19,39.8895449,-74.28089251,12182,1042,0,11140.0,"Ocean, New Jersey, US",2006.3044929999999,8.553603678
2458,34031.0,Passaic,New Jersey,US,2020-09-19,41.03238628,-74.29954144,18799,1251,0,17548.0,"Passaic, New Jersey, US",3746.1191729999996,6.654609288
2459,34033.0,Salem,New Jersey,US,2020-09-19,39.58719656,-75.34696629999999,1039,89,0,950.0,"Salem, New Jersey, US",1665.464455,8.565928778
2460,34035.0,Somerset,New Jersey,US,2020-09-19,40.56465737,-74.61683016,5685,569,0,5116.0,"Somerset, New Jersey, US",1728.3102390000001,10.00879507
2461,34037.0,Sussex,New Jersey,US,2020-09-19,41.13891592,-74.69118243,1450,198,0,1252.0,"Sussex, New Jersey, US",1032.116622,13.65517241
2462,90034.0,Unassigned,New Jersey,US,2020-09-19,,,316,0,0,316.0,"Unassigned, New Jersey, US",,0.0
2463,34039.0,Union,New Jersey,US,2020-09-19,40.65835409,-74.30680092,17415,1356,0,16059.0,"Union, New Jersey, US",3130.274418,7.786391042000001
2464,34041.0,Warren,New Jersey,US,2020-09-19,40.85951833,-74.99556527,1428,171,0,1257.0,"Warren, New Jersey, US",1356.5504859999999,11.97478992
2499,36001.0,Albany,New York,US,2020-09-19,42.60060306,-73.97723916,3006,134,0,2872.0,"Albany, New York, US",983.9413956000001,4.457751163999999
2500,36003.0,Allegany,New York,US,2020-09-19,42.25748406,-78.02750466,96,1,0,95.0,"Allegany, New York, US",208.2836129,1.041666667
2501,36005.0,Bronx,New York,US,2020-09-19,40.85209301,-73.86282755,52526,4939,0,47587.0,"Bronx, New York, US",3703.690646,9.402962342
2502,36007.0,Broome,New York,US,2020-09-19,42.15903158,-75.81326086,1459,69,0,1390.0,"Broome, New York, US",765.9275125,4.729266621
2503,36009.0,Cattaraugus,New York,US,2020-09-19,42.24778241,-78.67923096,253,6,0,247.0,"Cattaraugus, New York, US",332.38304189999997,2.371541502
2504,36011.0,Cayuga,New York,US,2020-09-19,42.91261714,-76.55731592,196,2,0,194.0,"Cayuga, New York, US",255.95486839999998,1.020408163
2505,36013.0,Chautauqua,New York,US,2020-09-19,42.227692100000006,-79.36691763,536,9,0,527.0,"Chautauqua, New York, US",422.3698415,1.6791044780000002
2506,36015.0,Chemung,New York,US,2020-09-19,42.13891056,-76.7638805,322,3,0,319.0,"Chemung, New York, US",385.83205519999996,0.9316770190000001
2507,36017.0,Chenango,New York,US,2020-09-19,42.49430041,-75.60887553,248,7,0,241.0,"Chenango, New York, US",525.3458174,2.822580645
2508,36019.0,Clinton,New York,US,2020-09-19,44.74530905,-73.67875352,154,5,0,149.0,"Clinton, New York, US",191.3400012,3.246753247
2509,36021.0,Columbia,New York,US,2020-09-19,42.24819348,-73.63089095,580,37,0,543.0,"Columbia, New York, US",975.4292730000001,6.379310345
2510,36023.0,Cortland,New York,US,2020-09-19,42.59509207,-76.07048931,155,0,0,155.0,"Cortland, New York, US",325.7602825,0.0
2511,36025.0,Delaware,New York,US,2020-09-19,42.19837623,-74.96709306,130,4,0,126.0,"Delaware, New York, US",294.55081,3.076923077
2512,36027.0,Dutchess,New York,US,2020-09-19,41.764860600000006,-73.74356679,5053,153,0,4900.0,"Dutchess, New York, US",1717.4340120000002,3.027904215
2513,36029.0,Erie,New York,US,2020-09-19,42.76249024,-78.73063652,10917,689,0,10228.0,"Erie, New York, US",1188.306981,6.311257672000001
2514,36031.0,Essex,New York,US,2020-09-19,44.11630765,-73.77297842,158,0,0,158.0,"Essex, New York, US",428.3584113,0.0
2515,36033.0,Franklin,New York,US,2020-09-19,44.59040891,-74.29926032,64,0,0,64.0,"Franklin, New York, US",127.94370479999999,0.0
2516,36035.0,Fulton,New York,US,2020-09-19,43.11363907,-74.41798804,332,24,0,308.0,"Fulton, New York, US",621.9208362,7.2289156629999995
2517,36037.0,Genesee,New York,US,2020-09-19,43.0022601,-78.19135193,314,5,0,309.0,"Genesee, New York, US",548.1843575,1.5923566880000002
2518,36039.0,Greene,New York,US,2020-09-19,42.275797,-74.12384884,319,18,0,301.0,"Greene, New York, US",676.0193268999999,5.642633228999999
2519,36041.0,Hamilton,New York,US,2020-09-19,43.66146647,-74.49721957,15,0,0,15.0,"Hamilton, New York, US",339.67391299999997,0.0
2520,36043.0,Herkimer,New York,US,2020-09-19,43.42034246,-74.96145307,319,10,0,309.0,"Herkimer, New York, US",520.2302712000001,3.1347962380000003
2521,36045.0,Jefferson,New York,US,2020-09-19,44.04200959,-75.94653457,161,0,0,161.0,"Jefferson, New York, US",146.5848462,0.0
2522,36047.0,Kings,New York,US,2020-09-19,40.636182500000004,-73.94935552,66971,7315,0,59656.0,"Kings, New York, US",2616.1538149999997,10.92263816
2523,36049.0,Lewis,New York,US,2020-09-19,43.784415700000004,-75.44903992,50,0,0,50.0,"Lewis, New York, US",190.1429875,0.0
2524,36051.0,Livingston,New York,US,2020-09-19,42.72596275,-77.77966158,201,8,0,193.0,"Livingston, New York, US",319.4837397,3.980099502
2525,36053.0,Madison,New York,US,2020-09-19,42.91653905,-75.67266639,486,17,0,469.0,"Madison, New York, US",685.076331,3.4979423869999997
2526,36055.0,Monroe,New York,US,2020-09-19,43.14638895,-77.69322942,5876,289,0,5587.0,"Monroe, New York, US",792.1592947,4.9183117769999996
2527,36057.0,Montgomery,New York,US,2020-09-19,42.90123494,-74.44011632,223,4,0,219.0,"Montgomery, New York, US",453.05865379999995,1.793721973
2528,36059.0,Nassau,New York,US,2020-09-19,40.74066522,-73.58941873,46154,2201,0,43953.0,"Nassau, New York, US",3401.369568,4.768817437
2529,36061.0,New York,New York,US,2020-09-19,40.767272600000005,-73.97152637,33011,3173,0,29838.0,"New York, New York, US",2026.823748,9.611947533
2530,36063.0,Niagara,New York,US,2020-09-19,43.19898042,-78.74777412,1714,101,0,1613.0,"Niagara, New York, US",818.9945576,5.892648775
2531,36065.0,Oneida,New York,US,2020-09-19,43.24375382,-75.43710392,2373,123,0,2250.0,"Oneida, New York, US",1037.7354369999998,5.183312263
2532,36067.0,Onondaga,New York,US,2020-09-19,43.00491923,-76.19971155,4201,205,0,3996.0,"Onondaga, New York, US",912.2138068,4.879790526
2533,36069.0,Ontario,New York,US,2020-09-19,42.85145728,-77.30874425,456,35,0,421.0,"Ontario, New York, US",415.3875584,7.675438596
2534,36071.0,Orange,New York,US,2020-09-19,41.40337468,-74.30240757,11790,498,0,11292.0,"Orange, New York, US",3062.814984,4.223918575
2535,36073.0,Orleans,New York,US,2020-09-19,43.2516977,-78.2320066,323,54,0,269.0,"Orleans, New York, US",800.4559873,16.71826625
2536,36075.0,Oswego,New York,US,2020-09-19,43.42778894,-76.14635194,424,3,0,421.0,"Oswego, New York, US",362.0094942,0.70754717
2537,36077.0,Otsego,New York,US,2020-09-19,42.63492579,-75.03151402,325,5,0,320.0,"Otsego, New York, US",546.282756,1.5384615380000002
2538,36079.0,Putnam,New York,US,2020-09-19,41.42630093,-73.74965532,1573,63,0,1510.0,"Putnam, New York, US",1599.87795,4.005085823
2539,36081.0,Queens,New York,US,2020-09-19,40.71088124,-73.81684712,71577,7243,0,64334.0,"Queens, New York, US",3175.754639,10.11917236
2540,36083.0,Rensselaer,New York,US,2020-09-19,42.71348136,-73.51089874,896,42,0,854.0,"Rensselaer, New York, US",564.5374699,4.6875
2541,36085.0,Richmond,New York,US,2020-09-19,40.58582155,-74.14808598,15713,1085,0,14628.0,"Richmond, New York, US",3300.059016,6.905110418
2542,36087.0,Rockland,New York,US,2020-09-19,41.15027894,-74.02560498,14801,675,0,14126.0,"Rockland, New York, US",4543.124538,4.560502669
2543,36091.0,Saratoga,New York,US,2020-09-19,43.10904162,-73.86653895,990,17,0,973.0,"Saratoga, New York, US",430.69132479999996,1.7171717169999998
2544,36093.0,Schenectady,New York,US,2020-09-19,42.81668777,-74.05278291,1377,48,0,1329.0,"Schenectady, New York, US",886.6766689,3.48583878
2545,36095.0,Schoharie,New York,US,2020-09-19,42.58831742,-74.44339029999999,83,0,0,83.0,"Schoharie, New York, US",267.7505726,0.0
2546,36097.0,Schuyler,New York,US,2020-09-19,42.39184015,-76.8773299,37,0,0,37.0,"Schuyler, New York, US",207.7834559,0.0
2547,36099.0,Seneca,New York,US,2020-09-19,42.78081007,-76.82497064,105,3,0,102.0,"Seneca, New York, US",308.678269,2.857142857
2548,36089.0,St. Lawrence,New York,US,2020-09-19,44.4976179,-75.06550039,315,4,0,311.0,"St. Lawrence, New York, US",292.3705216,1.26984127
2549,36101.0,Steuben,New York,US,2020-09-19,42.2689144,-77.3829924,344,42,0,302.0,"Steuben, New York, US",360.6663941,12.20930233
2550,36103.0,Suffolk,New York,US,2020-09-19,40.88320119,-72.8012172,46010,2011,0,43999.0,"Suffolk, New York, US",3115.939919,4.3707889589999995
2551,36105.0,Sullivan,New York,US,2020-09-19,41.71579493,-74.76394559,1570,48,0,1522.0,"Sullivan, New York, US",2081.344787,3.0573248410000002
2552,36107.0,Tioga,New York,US,2020-09-19,42.16852837,-76.30835812,222,25,0,197.0,"Tioga, New York, US",460.55224780000003,11.26126126
2553,36109.0,Tompkins,New York,US,2020-09-19,42.44945765,-76.47229843,394,0,0,394.0,"Tompkins, New York, US",385.59404969999997,0.0
2554,36111.0,Ulster,New York,US,2020-09-19,41.89027881,-74.26252104,2239,95,0,2144.0,"Ulster, New York, US",1260.8898880000002,4.24296561
2555,90036.0,Unassigned,New York,US,2020-09-19,,,0,16,0,-16.0,"Unassigned, New York, US",,
2556,36113.0,Warren,New York,US,2020-09-19,43.56173026,-73.8433699,356,33,0,323.0,"Warren, New York, US",556.737145,9.269662921
2557,36115.0,Washington,New York,US,2020-09-19,43.31153794,-73.43043448,287,14,0,273.0,"Washington, New York, US",468.9235998,4.87804878
2558,36117.0,Wayne,New York,US,2020-09-19,43.15494365,-77.02976528,309,5,0,304.0,"Wayne, New York, US",343.6464334,1.6181229769999999
2559,36119.0,Westchester,New York,US,2020-09-19,41.16278376,-73.75741653,37755,1454,0,36301.0,"Westchester, New York, US",3902.301381,3.851145544
2560,36121.0,Wyoming,New York,US,2020-09-19,42.70145109,-78.22199579,132,5,0,127.0,"Wyoming, New York, US",331.167365,3.787878788
2561,36123.0,Yates,New York,US,2020-09-19,42.63505484,-77.10369919,62,7,0,55.0,"Yates, New York, US",248.8660539,11.29032258
2923,42001.0,Adams,Pennsylvania,US,2020-09-19,39.87140411,-77.21610347,782,25,0,757.0,"Adams, Pennsylvania, US",759.1569668999999,3.196930946
2924,42003.0,Allegheny,Pennsylvania,US,2020-09-19,40.46809875,-79.98167747,11663,345,0,11318.0,"Allegheny, Pennsylvania, US",959.0927967,2.958072537
2925,42005.0,Armstrong,Pennsylvania,US,2020-09-19,40.81665618,-79.46290811,410,17,0,393.0,"Armstrong, Pennsylvania, US",633.3513555,4.146341463
2926,42007.0,Beaver,Pennsylvania,US,2020-09-19,40.6825484,-80.34921611,1834,116,0,1718.0,"Beaver, Pennsylvania, US",1118.777032,6.324972737
2927,42009.0,Bedford,Pennsylvania,US,2020-09-19,40.00522157,-78.48998442,224,6,0,218.0,"Bedford, Pennsylvania, US",467.7581022,2.6785714290000002
2928,42011.0,Berks,Pennsylvania,US,2020-09-19,40.41570541,-75.92457766,6801,387,0,6414.0,"Berks, Pennsylvania, US",1614.810383,5.690339656
2929,42013.0,Blair,Pennsylvania,US,2020-09-19,40.47961444,-78.34917412,559,15,0,544.0,"Blair, Pennsylvania, US",458.83984929999997,2.683363148
2930,42015.0,Bradford,Pennsylvania,US,2020-09-19,41.78869215,-76.51570822,120,3,0,117.0,"Bradford, Pennsylvania, US",198.92909840000002,2.5
2931,42017.0,Bucks,Pennsylvania,US,2020-09-19,40.33682119,-75.10836643,8499,598,0,7901.0,"Bucks, Pennsylvania, US",1352.762347,7.036121897
2932,42019.0,Butler,Pennsylvania,US,2020-09-19,40.91152759,-79.91351055,983,22,0,961.0,"Butler, Pennsylvania, US",523.2815019999999,2.238046796
2933,42021.0,Cambria,Pennsylvania,US,2020-09-19,40.49527404,-78.71377428,540,7,0,533.0,"Cambria, Pennsylvania, US",414.77202900000003,1.296296296
2934,42023.0,Cameron,Pennsylvania,US,2020-09-19,41.43625568,-78.20376845,8,0,0,8.0,"Cameron, Pennsylvania, US",179.8965595,0.0
2935,42025.0,Carbon,Pennsylvania,US,2020-09-19,40.91545395,-75.7068525,444,28,0,416.0,"Carbon, Pennsylvania, US",691.7827427999999,6.306306306000001
2936,42027.0,Centre,Pennsylvania,US,2020-09-19,40.92058903,-77.82200624,1727,11,0,1716.0,"Centre, Pennsylvania, US",1063.521877,0.636942675
2937,42029.0,Chester,Pennsylvania,US,2020-09-19,39.97291773,-75.74768357,6510,364,0,6146.0,"Chester, Pennsylvania, US",1240.025981,5.591397849
2938,42031.0,Clarion,Pennsylvania,US,2020-09-19,41.19265812,-79.42413524,115,3,0,112.0,"Clarion, Pennsylvania, US",299.1831001,2.6086956519999998
2939,42033.0,Clearfield,Pennsylvania,US,2020-09-19,41.00110782,-78.47592663,297,2,0,295.0,"Clearfield, Pennsylvania, US",374.7397641,0.673400673
2940,42035.0,Clinton,Pennsylvania,US,2020-09-19,41.23255967,-77.63785995,186,5,0,181.0,"Clinton, Pennsylvania, US",481.4661421,2.6881720430000002
2941,42037.0,Columbia,Pennsylvania,US,2020-09-19,41.04821986,-76.40565017,859,35,0,824.0,"Columbia, Pennsylvania, US",1322.270796,4.074505239
2942,42039.0,Crawford,Pennsylvania,US,2020-09-19,41.68447709,-80.10760592,288,3,0,285.0,"Crawford, Pennsylvania, US",340.3088776,1.041666667
2943,42041.0,Cumberland,Pennsylvania,US,2020-09-19,40.1625372,-77.26130755,1752,75,0,1677.0,"Cumberland, Pennsylvania, US",691.4788649000001,4.280821918
2944,42043.0,Dauphin,Pennsylvania,US,2020-09-19,40.41377078,-76.77993242,3684,173,0,3511.0,"Dauphin, Pennsylvania, US",1323.7561039999998,4.695982628
2945,42045.0,Delaware,Pennsylvania,US,2020-09-19,39.91680171,-75.40243663,11104,748,0,10356.0,"Delaware, Pennsylvania, US",1959.251659,6.736311239
2946,42047.0,Elk,Pennsylvania,US,2020-09-19,41.42822061,-78.64524744,67,2,0,65.0,"Elk, Pennsylvania, US",224.0053494,2.985074627
2947,42049.0,Erie,Pennsylvania,US,2020-09-19,41.99253829,-80.03301954,1466,37,0,1429.0,"Erie, Pennsylvania, US",543.5104995,2.523874488
2948,42051.0,Fayette,Pennsylvania,US,2020-09-19,39.92041012,-79.64291195,766,7,0,759.0,"Fayette, Pennsylvania, US",592.5398765,0.91383812
2949,42053.0,Forest,Pennsylvania,US,2020-09-19,41.51095103,-79.23229292,14,0,0,14.0,"Forest, Pennsylvania, US",193.1833862,0.0
2950,42055.0,Franklin,Pennsylvania,US,2020-09-19,39.92956518,-77.72157791,1710,49,0,1661.0,"Franklin, Pennsylvania, US",1103.033665,2.865497076
2951,42057.0,Fulton,Pennsylvania,US,2020-09-19,39.92913544,-78.11163677,44,2,0,42.0,"Fulton, Pennsylvania, US",302.82174810000004,4.545454545
2952,42059.0,Greene,Pennsylvania,US,2020-09-19,39.85746531,-80.22357106,168,1,0,167.0,"Greene, Pennsylvania, US",463.66571910000005,0.595238095
2953,42061.0,Huntingdon,Pennsylvania,US,2020-09-19,40.42162652,-77.97673273,395,6,0,389.0,"Huntingdon, Pennsylvania, US",874.9778487,1.518987342
2954,42063.0,Indiana,Pennsylvania,US,2020-09-19,40.65241041,-79.08963285,611,12,0,599.0,"Indiana, Pennsylvania, US",726.7493726,1.963993453
2955,42065.0,Jefferson,Pennsylvania,US,2020-09-19,41.12913106,-78.9986361,107,2,0,105.0,"Jefferson, Pennsylvania, US",246.4018423,1.869158879
2956,42067.0,Juniata,Pennsylvania,US,2020-09-19,40.53358749,-77.39975129999999,178,7,0,171.0,"Juniata, Pennsylvania, US",718.8143600999999,3.93258427
2957,42069.0,Lackawanna,Pennsylvania,US,2020-09-19,41.43564672,-75.60379201,2375,215,0,2160.0,"Lackawanna, Pennsylvania, US",1132.71078,9.052631579
2958,42071.0,Lancaster,Pennsylvania,US,2020-09-19,40.03904563,-76.24770128,7514,453,0,7061.0,"Lancaster, Pennsylvania, US",1376.886485,6.02874634
2959,42073.0,Lawrence,Pennsylvania,US,2020-09-19,40.99206278,-80.33393706,499,22,0,477.0,"Lawrence, Pennsylvania, US",583.5438301,4.408817635
2960,42075.0,Lebanon,Pennsylvania,US,2020-09-19,40.36680311,-76.45651841,1931,59,0,1872.0,"Lebanon, Pennsylvania, US",1361.844379,3.055411704
2961,42077.0,Lehigh,Pennsylvania,US,2020-09-19,40.6154815,-75.59435245,5469,346,0,5123.0,"Lehigh, Pennsylvania, US",1480.837652,6.326567927999999
2962,42079.0,Luzerne,Pennsylvania,US,2020-09-19,41.17823008,-75.98447579,4013,189,0,3824.0,"Luzerne, Pennsylvania, US",1264.267509,4.709693496
2963,42081.0,Lycoming,Pennsylvania,US,2020-09-19,41.34310539,-77.06629984,623,23,0,600.0,"Lycoming, Pennsylvania, US",549.8724614,3.6918138039999997
2964,42083.0,McKean,Pennsylvania,US,2020-09-19,41.80938602,-78.56478358,53,2,0,51.0,"McKean, Pennsylvania, US",130.4615385,3.7735849060000004
2965,42085.0,Mercer,Pennsylvania,US,2020-09-19,41.30248872,-80.25816981,688,14,0,674.0,"Mercer, Pennsylvania, US",628.7468928,2.034883721
2966,42087.0,Mifflin,Pennsylvania,US,2020-09-19,40.61116939,-77.61070738,209,2,0,207.0,"Mifflin, Pennsylvania, US",452.9888595,0.9569377990000001
2967,42089.0,Monroe,Pennsylvania,US,2020-09-19,41.05934058,-75.34031025,1772,129,0,1643.0,"Monroe, Pennsylvania, US",1040.693953,7.279909707000001
2968,42091.0,Montgomery,Pennsylvania,US,2020-09-19,40.21053671,-75.36652296,11897,870,0,11027.0,"Montgomery, Pennsylvania, US",1431.795069,7.312767925
2969,42093.0,Montour,Pennsylvania,US,2020-09-19,41.03023987,-76.66345939,162,5,0,157.0,"Montour, Pennsylvania, US",888.6450904999999,3.086419753
2970,42095.0,Northampton,Pennsylvania,US,2020-09-19,40.75182733,-75.30471829,4364,304,0,4060.0,"Northampton, Pennsylvania, US",1429.483925,6.966086159
2971,42097.0,Northumberland,Pennsylvania,US,2020-09-19,40.84785433,-76.70798222,861,48,0,813.0,"Northumberland, Pennsylvania, US",947.7890426000001,5.574912892
2972,42099.0,Perry,Pennsylvania,US,2020-09-19,40.40206612,-77.26297447,204,6,0,198.0,"Perry, Pennsylvania, US",440.87136929999997,2.9411764710000003
2973,42101.0,Philadelphia,Pennsylvania,US,2020-09-19,40.00338507,-75.1379271,35583,1784,0,33799.0,"Philadelphia, Pennsylvania, US",2246.310755,5.013630104
2974,42103.0,Pike,Pennsylvania,US,2020-09-19,41.33155042,-75.03208106,565,21,0,544.0,"Pike, Pennsylvania, US",1012.381516,3.7168141589999997
2975,42105.0,Potter,Pennsylvania,US,2020-09-19,41.74471626,-77.89559864,25,0,0,25.0,"Potter, Pennsylvania, US",151.276776,0.0
2976,42107.0,Schuylkill,Pennsylvania,US,2020-09-19,40.70497338,-76.2150785,1058,52,0,1006.0,"Schuylkill, Pennsylvania, US",748.4489844999999,4.9149338369999995
2977,42109.0,Snyder,Pennsylvania,US,2020-09-19,40.77129231,-77.06840691,255,3,0,252.0,"Snyder, Pennsylvania, US",631.6258793,1.176470588
2978,42111.0,Somerset,Pennsylvania,US,2020-09-19,39.97172723,-79.02699593,203,3,0,200.0,"Somerset, Pennsylvania, US",276.38977769999997,1.477832512
2979,42113.0,Sullivan,Pennsylvania,US,2020-09-19,41.44634738,-76.51246591,11,0,0,11.0,"Sullivan, Pennsylvania, US",181.3386086,0.0
2980,42115.0,Susquehanna,Pennsylvania,US,2020-09-19,41.82147784,-75.80071959,293,28,0,265.0,"Susquehanna, Pennsylvania, US",726.5423527,9.556313993
2981,42117.0,Tioga,Pennsylvania,US,2020-09-19,41.77255149,-77.25433032,61,3,0,58.0,"Tioga, Pennsylvania, US",150.2796186,4.918032787
2982,90042.0,Unassigned,Pennsylvania,US,2020-09-19,,,0,0,0,0.0,"Unassigned, Pennsylvania, US",,
2983,42119.0,Union,Pennsylvania,US,2020-09-19,40.96188846,-77.05996014,451,6,0,445.0,"Union, Pennsylvania, US",1003.940075,1.33037694
2984,42121.0,Venango,Pennsylvania,US,2020-09-19,41.40323442,-79.75845449,80,1,0,79.0,"Venango, Pennsylvania, US",157.8905818,1.25
